#Patrons =25
14, 14: White Wine, 1779008142940, 412, 438, 25
18, 18: Vodka shot, 1779008143018, 366, 390, 20
24, 24: Pina Colada, 1779008143033, 381, 484, 100
4, 4: Tequila shot, 1779008143161, 363, 387, 20
9, 9: White Wine, 1779008143284, 272, 298, 25
21, 21: Cosmopolitan, 1779008143350, 238, 304, 65
10, 10: Gin and Tonic, 1779008143408, 253, 294, 40
13, 13: Bloody Mary, 1779008143408, 301, 372, 70
4, 4: Martini, 1779008143553, 234, 306, 60
24, 24: Cider, 1779008143640, 225, 251, 25
9, 9: Pina Colada, 1779008143734, 163, 266, 100
10, 10: Mojito, 1779008143827, 179, 255, 75
#Patrons =25
0, 0: Margarita, 1779008172991, 4, 80, 75
0, 0: Cider, 1779008173152, 2, 29, 25
0, 0: White Wine, 1779008173282, 2, 27, 25
1, 1: Red Wine, 1779008173316, 2, 28, 25
2, 2: Vodka shot, 1779008173340, 9, 30, 20
0, 0: Martini, 1779008173462, 2, 63, 60
1, 1: Vodka shot, 1779008173494, 38, 58, 20
1, 1: Draft Beer, 1779008173556, 2, 54, 50
0, 0: Margarita, 1779008173635, 2, 79, 75
1, 1: Beer, 1779008173712, 8, 34, 25
3, 3: Gin and Tonic, 1779008173791, 1, 43, 40
4, 4: Cider, 1779008173828, 12, 38, 25
0, 0: B52, 1779008173794, 78, 279, 200
3, 3: Beer, 1779008173944, 135, 160, 25
5, 5: Margarita, 1779008174088, 23, 98, 75
6, 6: Cosmopolitan, 1779008174106, 86, 152, 65
7, 7: Pina Colada, 1779008174108, 157, 257, 100
8, 8: Red Wine, 1779008174126, 245, 271, 25
9, 9: Margarita, 1779008174354, 49, 126, 75
4, 4: White Wine, 1779008173968, 518, 544, 25
5, 5: Gin and Tonic, 1779008174267, 251, 291, 40
7, 7: B52, 1779008174487, 78, 279, 200
10, 10: Beer, 1779008174606, 166, 193, 25
11, 11: Cosmopolitan, 1779008174773, 31, 97, 65
8, 8: Vodka shot, 1779008174548, 329, 350, 20
9, 9: Tequila shot, 1779008174561, 345, 366, 20
12, 12: Vodka shot, 1779008174915, 18, 39, 20
10, 10: Martini, 1779008174901, 60, 120, 60
13, 13: Pina Colada, 1779008175009, 19, 120, 100
11, 11: Margarita, 1779008174921, 214, 289, 75
14, 14: Cosmopolitan, 1779008175157, 60, 126, 65
12, 12: White Wine, 1779008174959, 330, 355, 25
15, 15: Red Wine, 1779008175313, 7, 33, 25
13, 13: Red Wine, 1779008175250, 103, 129, 25
16, 16: Red Wine, 1779008175364, 22, 48, 25
17, 17: Red Wine, 1779008175382, 36, 61, 25
18, 18: White Wine, 1779008175435, 16, 41, 25
14, 14: Draft Beer, 1779008175333, 149, 201, 50
15, 15: Draft Beer, 1779008175497, 43, 94, 50
16, 16: Red Wine, 1779008175562, 35, 61, 25
17, 17: Margarita, 1779008175594, 35, 111, 75
18, 18: B52, 1779008175628, 83, 283, 200
19, 19: Draft Beer, 1779008175754, 164, 215, 50
1, 1: Margarita, 1779008173847, 2129, 2205, 75
0, 0: B52, 1779008174084, 1975, 2176, 200
19, 19: Bloody Mary, 1779008176069, 197, 267, 70
3, 3: Bloody Mary, 1779008174205, 2139, 2209, 70
4, 4: Tequila shot, 1779008174663, 1757, 1778, 20
5, 5: Red Wine, 1779008174669, 1777, 1804, 25
8, 8: Tequila shot, 1779008174903, 1576, 1597, 20
9, 9: Martini, 1779008174931, 1576, 1637, 60
10, 10: Margarita, 1779008175133, 1441, 1517, 75
20, 20: Martini, 1779008176641, 15, 76, 60
12, 12: White Wine, 1779008175466, 1257, 1282, 25
13, 13: Bloody Mary, 1779008175531, 1223, 1295, 70
20, 20: Cosmopolitan, 1779008176828, 5, 71, 65
21, 21: Draft Beer, 1779008176862, 43, 94, 50
22, 22: Margarita, 1779008176880, 82, 157, 75
23, 23: Margarita, 1779008176898, 145, 221, 75
21, 21: Pina Colada, 1779008177056, 71, 172, 100
24, 24: Red Wine, 1779008177150, 84, 110, 25
22, 22: Margarita, 1779008177117, 149, 226, 75
14, 14: Beer, 1779008175636, 1713, 1738, 25
18, 18: Red Wine, 1779008175921, 1459, 1485, 25
1, 1: Mojito, 1779008176135, 1278, 1353, 75
24, 24: Gin and Tonic, 1779008177419, 75, 126, 40
0, 0: Draft Beer, 1779008176272, 1279, 1335, 50
4, 4: Draft Beer, 1779008176444, 1169, 1224, 50
19, 19: Red Wine, 1779008176488, 1187, 1213, 25
3, 3: Draft Beer, 1779008176567, 1140, 1196, 50
5, 5: Cider, 1779008176623, 1146, 1172, 25
9, 9: Cider, 1779008176679, 1122, 1147, 25
10, 10: Gin and Tonic, 1779008176731, 1101, 1156, 40
12, 12: Gin and Tonic, 1779008176899, 996, 1050, 40
20, 20: Beer, 1779008176950, 1006, 1034, 25
13, 13: White Wine, 1779008176977, 1013, 1039, 25
21, 21: Red Wine, 1779008177358, 665, 690, 25
22, 22: Cosmopolitan, 1779008177436, 620, 685, 65
14, 14: Mojito, 1779008177483, 645, 721, 75
18, 18: Pina Colada, 1779008177561, 648, 760, 100
1, 1: Cider, 1779008177607, 721, 746, 25
24, 24: Pina Colada, 1779008177668, 691, 794, 100
4, 4: Mojito, 1779008177779, 689, 767, 75
19, 19: Mojito, 1779008177856, 696, 772, 75
3, 3: Cider, 1779008177871, 763, 788, 25
5, 5: Gin and Tonic, 1779008177903, 762, 807, 40
9, 9: Cosmopolitan, 1779008177933, 783, 848, 65
10, 10: Margarita, 1779008178013, 775, 851, 75
20, 20: Cider, 1779008178089, 781, 806, 25
22, 22: Cider, 1779008178182, 719, 746, 25
13, 13: White Wine, 1779008178182, 752, 777, 25
21, 21: Margarita, 1779008178212, 754, 829, 75
14, 14: Beer, 1779008178321, 728, 754, 25
18, 18: Red Wine, 1779008178447, 634, 659, 25
1, 1: Vodka shot, 1779008178462, 651, 686, 20
24, 24: Beer, 1779008178586, 568, 594, 25
4, 4: B52, 1779008178664, 524, 734, 200
5, 5: Cider, 1779008178833, 572, 598, 25
9, 9: Cider, 1779008178833, 606, 631, 25
10, 10: White Wine, 1779008178959, 511, 537, 25
20, 20: White Wine, 1779008179006, 496, 521, 25
13, 13: Cider, 1779008179117, 417, 442, 25
21, 21: Tequila shot, 1779008179133, 433, 467, 20
14, 14: White Wine, 1779008179179, 428, 454, 25
18, 18: Vodka shot, 1779008179258, 381, 405, 20
24, 24: Pina Colada, 1779008179288, 381, 483, 100
4, 4: Tequila shot, 1779008179413, 366, 389, 20
9, 9: White Wine, 1779008179569, 239, 265, 25
21, 21: Cosmopolitan, 1779008179604, 236, 301, 65
10, 10: Bloody Mary, 1779008179647, 264, 342, 70
13, 13: Gin and Tonic, 1779008179663, 332, 373, 40
4, 4: Martini, 1779008179805, 237, 309, 60
24, 24: Cider, 1779008179895, 225, 250, 25
9, 9: Pina Colada, 1779008179989, 162, 264, 100
10, 10: Mojito, 1779008180145, 114, 190, 75
#Patrons =25
0, 0: Margarita, 1779008209373, 3, 79, 75
0, 0: Cider, 1779008209533, 2, 27, 25
0, 0: White Wine, 1779008209662, 1, 28, 25
1, 1: Red Wine, 1779008209699, 2, 27, 25
2, 2: Vodka shot, 1779008209720, 12, 33, 20
0, 0: Martini, 1779008209841, 1, 62, 60
1, 1: Vodka shot, 1779008209877, 33, 54, 20
1, 1: Draft Beer, 1779008209934, 3, 54, 50
0, 0: Margarita, 1779008210014, 1, 77, 75
1, 1: Beer, 1779008210090, 7, 32, 25
3, 3: B52, 1779008210171, 1, 202, 200
4, 4: Cider, 1779008210209, 171, 196, 25
3, 3: Beer, 1779008210384, 27, 54, 25
0, 0: Gin and Tonic, 1779008210172, 273, 313, 40
5, 5: White Wine, 1779008210469, 24, 49, 25
6, 6: B52, 1779008210486, 38, 239, 200
7, 7: Margarita, 1779008210488, 245, 321, 75
8, 8: Pina Colada, 1779008210509, 306, 407, 100
9, 9: Margarita, 1779008210737, 186, 262, 75
10, 10: Vodka shot, 1779008210987, 18, 39, 20
4, 4: Cosmopolitan, 1779008210507, 525, 591, 65
5, 5: Gin and Tonic, 1779008210669, 434, 475, 40
7, 7: B52, 1779008210891, 259, 460, 200
11, 11: Cosmopolitan, 1779008211154, 205, 270, 65
12, 12: Tequila shot, 1779008211297, 133, 154, 20
13, 13: Vodka shot, 1779008211389, 70, 90, 20
10, 10: Tequila shot, 1779008211030, 456, 476, 20
8, 8: Beer, 1779008211037, 476, 502, 25
14, 14: Margarita, 1779008211538, 7, 83, 75
9, 9: Tequila shot, 1779008211080, 547, 568, 20
12, 12: Margarita, 1779008211456, 199, 276, 75
15, 15: Red Wine, 1779008211695, 45, 71, 25
16, 16: Red Wine, 1779008211744, 29, 54, 25
17, 17: Red Wine, 1779008211764, 41, 67, 25
18, 18: White Wine, 1779008211817, 21, 47, 25
11, 11: Martini, 1779008211475, 395, 455, 60
13, 13: White Wine, 1779008211483, 454, 479, 25
14, 14: Draft Beer, 1779008211702, 267, 318, 50
15, 15: Draft Beer, 1779008211916, 110, 161, 50
16, 16: Bloody Mary, 1779008211949, 133, 204, 70
19, 19: Draft Beer, 1779008212135, 24, 75, 50
17, 17: Red Wine, 1779008211981, 236, 261, 25
18, 18: Margarita, 1779008212015, 233, 311, 75
19, 19: Red Wine, 1779008212312, 20, 46, 25
1, 1: Margarita, 1779008210224, 2140, 2215, 75
3, 3: Red Wine, 1779008210539, 1907, 1933, 25
0, 0: Bloody Mary, 1779008210597, 1882, 1953, 70
4, 4: Red Wine, 1779008211148, 1408, 1434, 25
5, 5: Martini, 1779008211256, 1333, 1394, 60
10, 10: Pina Colada, 1779008211510, 1147, 1248, 100
8, 8: Cosmopolitan, 1779008211641, 1124, 1189, 65
9, 9: Red Wine, 1779008211652, 1185, 1210, 25
12, 12: White Wine, 1779008211814, 1056, 1081, 25
13, 13: B52, 1779008212114, 787, 988, 200
20, 20: Gin and Tonic, 1779008213023, 86, 126, 40
14, 14: Beer, 1779008212121, 1034, 1060, 25
18, 18: Bloody Mary, 1779008212407, 780, 851, 70
21, 21: Margarita, 1779008213243, 21, 97, 75
22, 22: Gin and Tonic, 1779008213261, 86, 126, 40
23, 23: Beer, 1779008213280, 114, 140, 25
20, 20: Margarita, 1779008213261, 165, 240, 75
21, 21: Margarita, 1779008213422, 86, 161, 75
24, 24: Red Wine, 1779008213531, 59, 84, 25
22, 22: Red Wine, 1779008213499, 124, 150, 25
19, 19: Mojito, 1779008212508, 1148, 1224, 75
1, 1: Draft Beer, 1779008212520, 1218, 1281, 50
24, 24: Mojito, 1779008213770, 38, 114, 75
3, 3: Draft Beer, 1779008212623, 1267, 1320, 50
0, 0: Red Wine, 1779008212701, 1248, 1274, 25
4, 4: Draft Beer, 1779008212733, 1249, 1302, 50
5, 5: Cider, 1779008212761, 1280, 1305, 25
10, 10: Martini, 1779008212879, 1194, 1267, 60
9, 9: Cider, 1779008213014, 1138, 1163, 25
12, 12: Cosmopolitan, 1779008213047, 1136, 1202, 65
13, 13: Draft Beer, 1779008213112, 1145, 1206, 50
14, 14: White Wine, 1779008213282, 1042, 1067, 25
18, 18: Pina Colada, 1779008213409, 947, 1049, 100
20, 20: Gin and Tonic, 1779008213582, 882, 922, 40
21, 21: Cosmopolitan, 1779008213677, 834, 900, 65
22, 22: Pina Colada, 1779008213801, 781, 890, 100
19, 19: Cider, 1779008213848, 851, 876, 25
1, 1: Pina Colada, 1779008213911, 819, 920, 100
24, 24: Mojito, 1779008214004, 834, 911, 75
3, 3: Mojito, 1779008214050, 871, 946, 75
4, 4: Cider, 1779008214146, 857, 882, 25
5, 5: Gin and Tonic, 1779008214178, 858, 903, 40
10, 10: Cosmopolitan, 1779008214271, 818, 883, 65
9, 9: Margarita, 1779008214287, 873, 949, 75
13, 13: Cider, 1779008214426, 816, 841, 25
14, 14: Cider, 1779008214504, 770, 795, 25
18, 18: White Wine, 1779008214582, 725, 750, 25
20, 20: Margarita, 1779008214629, 709, 784, 75
21, 21: Beer, 1779008214629, 791, 817, 25
22, 22: Red Wine, 1779008214815, 638, 663, 25
1, 1: Vodka shot, 1779008214956, 528, 563, 20
24, 24: Beer, 1779008215035, 490, 517, 25
4, 4: B52, 1779008215144, 414, 625, 200
10, 10: Cider, 1779008215206, 569, 595, 25
5, 5: Cider, 1779008215206, 601, 627, 25
9, 9: White Wine, 1779008215331, 508, 534, 25
13, 13: White Wine, 1779008215379, 492, 519, 25
14, 14: Cider, 1779008215411, 493, 518, 25
18, 18: Tequila shot, 1779008215489, 446, 480, 20
20, 20: White Wine, 1779008215504, 471, 497, 25
21, 21: Vodka shot, 1779008215551, 457, 480, 20
24, 24: Pina Colada, 1779008215660, 378, 480, 100
4, 4: Tequila shot, 1779008215785, 361, 386, 20
10, 10: White Wine, 1779008215908, 270, 295, 25
9, 9: Cosmopolitan, 1779008216015, 195, 261, 65
21, 21: Bloody Mary, 1779008216036, 246, 321, 70
13, 13: Gin and Tonic, 1779008216062, 301, 342, 40
4, 4: Martini, 1779008216174, 236, 309, 60
24, 24: Cider, 1779008216264, 226, 252, 25
9, 9: Pina Colada, 1779008216326, 196, 299, 100
10, 10: Mojito, 1779008216357, 276, 352, 75
#Patrons =10
0, 0: Margarita, 1779008235604, 2, 78, 75
1, 1: Cider, 1779008235619, 77, 104, 25
0, 0: White Wine, 1779008235766, 1, 27, 25
1, 1: Red Wine, 1779008235823, 2, 28, 25
0, 0: Vodka shot, 1779008235944, 2, 24, 20
1, 1: Martini, 1779008236001, 2, 63, 60
1, 1: Vodka shot, 1779008236175, 2, 23, 20
1, 1: Draft Beer, 1779008236203, 2, 53, 50
1, 1: Margarita, 1779008236358, 1, 77, 75
2, 2: Beer, 1779008236367, 74, 100, 25
3, 3: Gin and Tonic, 1779008236634, 2, 43, 40
3, 3: B52, 1779008236788, 2, 203, 200
4, 4: Cider, 1779008236886, 112, 138, 25
3, 3: Margarita, 1779008237003, 28, 104, 75
4, 4: Beer, 1779008237124, 2, 28, 25
3, 3: White Wine, 1779008237189, 1, 26, 25
5, 5: B52, 1779008237195, 26, 227, 200
3, 3: Margarita, 1779008237366, 62, 138, 75
6, 6: Pina Colada, 1779008237437, 74, 176, 100
5, 5: Cosmopolitan, 1779008237433, 187, 254, 65
7, 7: Bloody Mary, 1779008237643, 49, 121, 70
8, 8: Gin and Tonic, 1779008237715, 55, 108, 40
6, 6: Margarita, 1779008237734, 95, 170, 75
3, 3: Red Wine, 1779008237585, 325, 350, 25
7, 7: Vodka shot, 1779008237917, 26, 48, 20
8, 8: Tequila shot, 1779008237948, 23, 48, 20
5, 5: B52, 1779008237738, 265, 476, 200
9, 9: Red Wine, 1779008238034, 186, 212, 25
7, 7: Beer, 1779008237969, 283, 309, 25
8, 8: Tequila shot, 1779008238000, 284, 307, 20
3, 3: Cosmopolitan, 1779008238089, 225, 291, 65
5, 5: Martini, 1779008238230, 155, 218, 60
9, 9: Margarita, 1779008238401, 53, 129, 75
8, 8: Tequila shot, 1779008238312, 224, 259, 20
7, 7: Vodka shot, 1779008238385, 194, 216, 20
5, 5: Martini, 1779008238571, 36, 109, 60
8, 8: White Wine, 1779008238575, 111, 137, 25
9, 9: Pina Colada, 1779008238616, 102, 202, 100
5, 5: Margarita, 1779008238803, 22, 97, 75
8, 8: Cosmopolitan, 1779008238865, 42, 107, 65
9, 9: Red Wine, 1779008238941, 37, 63, 25
5, 5: Red Wine, 1779008238987, 24, 49, 25
8, 8: Draft Beer, 1779008239033, 10, 63, 50
9, 9: Red Wine, 1779008239158, 2, 29, 25
#Patrons =10
0, 0: Margarita, 1779008258166, 4, 79, 75
1, 1: Cider, 1779008258178, 82, 108, 25
0, 0: White Wine, 1779008258327, 2, 29, 25
1, 1: Red Wine, 1779008258387, 2, 28, 25
0, 0: Vodka shot, 1779008258506, 1, 24, 20
1, 1: Martini, 1779008258566, 2, 62, 60
1, 1: Vodka shot, 1779008258739, 2, 22, 20
1, 1: Draft Beer, 1779008258767, 1, 52, 50
1, 1: Margarita, 1779008258920, 2, 78, 75
2, 2: Beer, 1779008258926, 78, 104, 25
3, 3: Gin and Tonic, 1779008259192, 2, 42, 40
3, 3: B52, 1779008259346, 2, 203, 200
4, 4: Cider, 1779008259443, 113, 139, 25
3, 3: Margarita, 1779008259560, 28, 104, 75
4, 4: Beer, 1779008259682, 2, 28, 25
3, 3: White Wine, 1779008259744, 2, 29, 25
5, 5: B52, 1779008259752, 28, 228, 200
3, 3: Margarita, 1779008259925, 61, 137, 75
6, 6: Pina Colada, 1779008259996, 73, 174, 100
5, 5: Cosmopolitan, 1779008259991, 186, 252, 65
7, 7: Bloody Mary, 1779008260202, 47, 117, 70
8, 8: Gin and Tonic, 1779008260273, 53, 101, 40
6, 6: Margarita, 1779008260292, 88, 164, 75
3, 3: Red Wine, 1779008260144, 319, 345, 25
7, 7: Vodka shot, 1779008260484, 12, 46, 20
8, 8: Tequila shot, 1779008260499, 39, 63, 20
5, 5: B52, 1779008260293, 275, 489, 200
9, 9: Red Wine, 1779008260592, 197, 223, 25
7, 7: Beer, 1779008260534, 287, 312, 25
8, 8: Tequila shot, 1779008260566, 287, 309, 20
3, 3: Cosmopolitan, 1779008260641, 241, 307, 65
5, 5: Martini, 1779008260798, 156, 217, 60
9, 9: Margarita, 1779008260968, 53, 129, 75
8, 8: Tequila shot, 1779008260879, 226, 260, 20
7, 7: Vodka shot, 1779008260953, 192, 217, 20
5, 5: Martini, 1779008261139, 37, 109, 60
8, 8: White Wine, 1779008261143, 111, 137, 25
9, 9: Pina Colada, 1779008261185, 102, 203, 100
5, 5: Margarita, 1779008261359, 37, 114, 75
8, 8: Cosmopolitan, 1779008261435, 44, 109, 65
9, 9: Red Wine, 1779008261513, 37, 63, 25
5, 5: Red Wine, 1779008261559, 25, 52, 25
8, 8: Draft Beer, 1779008261607, 10, 63, 50
9, 9: Red Wine, 1779008261733, 1, 27, 25
#Patrons =10
0, 0: Margarita, 1779008280740, 4, 80, 75
1, 1: Cider, 1779008280757, 75, 101, 25
0, 0: White Wine, 1779008280902, 3, 29, 25
1, 1: Red Wine, 1779008280959, 1, 27, 25
0, 0: Vodka shot, 1779008281082, 2, 23, 20
1, 1: Martini, 1779008281138, 1, 61, 60
1, 1: Vodka shot, 1779008281310, 1, 23, 20
1, 1: Draft Beer, 1779008281338, 1, 52, 50
1, 1: Margarita, 1779008281491, 1, 77, 75
2, 2: Beer, 1779008281505, 70, 95, 25
3, 3: Gin and Tonic, 1779008281771, 2, 43, 40
3, 3: B52, 1779008281925, 1, 202, 200
4, 4: Cider, 1779008282023, 109, 135, 25
3, 3: Margarita, 1779008282138, 27, 103, 75
4, 4: Beer, 1779008282260, 1, 27, 25
3, 3: White Wine, 1779008282322, 1, 28, 25
5, 5: B52, 1779008282333, 24, 226, 200
3, 3: Margarita, 1779008282501, 64, 139, 75
6, 6: Pina Colada, 1779008282574, 73, 174, 100
5, 5: Cosmopolitan, 1779008282569, 185, 250, 65
7, 7: Bloody Mary, 1779008282780, 46, 118, 70
8, 8: Gin and Tonic, 1779008282851, 53, 100, 40
6, 6: Margarita, 1779008282869, 89, 164, 75
3, 3: Red Wine, 1779008282723, 316, 342, 25
7, 7: Vodka shot, 1779008283049, 22, 47, 20
8, 8: Tequila shot, 1779008283064, 39, 63, 20
5, 5: B52, 1779008282871, 262, 474, 200
9, 9: Red Wine, 1779008283174, 177, 203, 25
7, 7: Beer, 1779008283100, 283, 308, 25
8, 8: Tequila shot, 1779008283131, 284, 306, 20
3, 3: Cosmopolitan, 1779008283220, 223, 289, 65
5, 5: Martini, 1779008283360, 156, 218, 60
9, 9: Margarita, 1779008283530, 54, 130, 75
8, 8: Tequila shot, 1779008283441, 225, 245, 20
7, 7: Vodka shot, 1779008283514, 179, 204, 20
8, 8: Martini, 1779008283692, 32, 103, 60
5, 5: White Wine, 1779008283703, 99, 126, 25
9, 9: Pina Colada, 1779008283749, 86, 201, 100
8, 8: Margarita, 1779008283919, 37, 113, 75
5, 5: Cosmopolitan, 1779008283981, 57, 123, 65
9, 9: Red Wine, 1779008284077, 33, 59, 25
8, 8: Red Wine, 1779008284124, 19, 45, 25
5, 5: Draft Beer, 1779008284156, 19, 77, 50
9, 9: Red Wine, 1779008284295, 2, 27, 25
#Patrons =5
0, 0: Margarita, 1779008301715, 2, 78, 75
1, 1: Cider, 1779008301728, 79, 104, 25
0, 0: White Wine, 1779008301875, 1, 27, 25
1, 1: Red Wine, 1779008301934, 2, 28, 25
0, 0: Vodka shot, 1779008302053, 1, 22, 20
0, 0: Martini, 1779008302079, 3, 63, 60
1, 1: Vodka shot, 1779008302113, 37, 57, 20
0, 0: Draft Beer, 1779008302254, 1, 51, 50
0, 0: Margarita, 1779008302408, 1, 77, 75
2, 2: Beer, 1779008302476, 16, 42, 25
0, 0: Gin and Tonic, 1779008302577, 3, 45, 40
2, 2: B52, 1779008302622, 7, 218, 200
0, 0: Cider, 1779008302746, 100, 126, 25
2, 2: Margarita, 1779008302855, 23, 98, 75
3, 3: Beer, 1779008303758, 1, 26, 25
3, 3: White Wine, 1779008303897, 2, 28, 25
3, 3: B52, 1779008304085, 2, 216, 200
4, 4: Margarita, 1779008304146, 161, 236, 75
3, 3: Cosmopolitan, 1779008304316, 73, 139, 65
4, 4: Pina Colada, 1779008304472, 1, 109, 100
3, 3: Red Wine, 1779008304519, 69, 95, 25
4, 4: Bloody Mary, 1779008304706, 2, 78, 70
4, 4: Gin and Tonic, 1779008304940, 2, 46, 40
#Patrons =5
0, 0: Margarita, 1779008322383, 3, 80, 75
1, 1: Cider, 1779008322393, 82, 108, 25
0, 0: White Wine, 1779008322545, 2, 29, 25
1, 1: Red Wine, 1779008322602, 2, 28, 25
0, 0: Vodka shot, 1779008322724, 2, 23, 20
0, 0: Martini, 1779008322751, 1, 62, 60
1, 1: Vodka shot, 1779008322782, 37, 58, 20
0, 0: Draft Beer, 1779008322925, 1, 52, 50
0, 0: Margarita, 1779008323079, 2, 78, 75
2, 2: Beer, 1779008323140, 23, 50, 25
0, 0: Gin and Tonic, 1779008323238, 3, 48, 40
2, 2: B52, 1779008323302, 2, 205, 200
0, 0: Cider, 1779008323397, 117, 143, 25
2, 2: Margarita, 1779008323522, 24, 100, 75
